Datetime,Close
2026-06-09 11:05:00-04:00,293.1000061035156
2026-06-09 11:10:00-04:00,293.489990234375
2026-06-09 11:15:00-04:00,293.44000244140625
2026-06-09 11:20:00-04:00,292.57000732421875
2026-06-09 11:25:00-04:00,291.5799865722656
2026-06-09 11:30:00-04:00,291.4200134277344
2026-06-09 11:35:00-04:00,291.760009765625
2026-06-09 11:40:00-04:00,291.2099914550781
2026-06-09 11:45:00-04:00,291.3999938964844
2026-06-09 11:50:00-04:00,291.6459045410156
2026-06-09 11:55:00-04:00,291.1700134277344
2026-06-09 12:00:00-04:00,291.07000732421875
2026-06-09 12:05:00-04:00,290.6499938964844
2026-06-09 12:10:00-04:00,291.0299987792969
2026-06-09 12:15:00-04:00,290.6700134277344
2026-06-09 12:20:00-04:00,290.2099914550781
2026-06-09 12:25:00-04:00,289.5
2026-06-09 12:30:00-04:00,288.8699951171875
2026-06-09 12:35:00-04:00,288.0400085449219
2026-06-09 12:40:00-04:00,288.44219970703125
2026-06-09 12:45:00-04:00,288.3299865722656
2026-06-09 12:50:00-04:00,287.94500732421875
2026-06-09 12:55:00-04:00,289.1600036621094
2026-06-09 13:00:00-04:00,289.93499755859375
2026-06-09 13:05:00-04:00,290.1000061035156
2026-06-09 13:10:00-04:00,290.010009765625
2026-06-09 13:15:00-04:00,290.5
2026-06-09 13:20:00-04:00,290.2900085449219
2026-06-09 13:25:00-04:00,290.4599914550781
2026-06-09 13:30:00-04:00,290.6700134277344
2026-06-09 13:35:00-04:00,290.2799987792969
2026-06-09 13:40:00-04:00,290.05499267578125
2026-06-09 13:45:00-04:00,289.55999755859375
2026-06-09 13:50:00-04:00,289.57000732421875
2026-06-09 13:55:00-04:00,289.67999267578125
2026-06-09 14:00:00-04:00,289.5150146484375
2026-06-09 14:05:00-04:00,289.9800109863281
2026-06-09 14:10:00-04:00,289.9750061035156
2026-06-09 14:15:00-04:00,290.19500732421875
2026-06-09 14:20:00-04:00,290.7099914550781
2026-06-09 14:25:00-04:00,290.95001220703125
2026-06-09 14:30:00-04:00,291.55999755859375
2026-06-09 14:35:00-04:00,291.54998779296875
2026-06-09 14:40:00-04:00,290.5
2026-06-09 14:45:00-04:00,290.56500244140625
2026-06-09 14:50:00-04:00,290.5799865722656
2026-06-09 14:55:00-04:00,291.32000732421875
2026-06-09 15:00:00-04:00,291.74578857421875
2026-06-09 15:05:00-04:00,291.5599060058594
2026-06-09 15:10:00-04:00,291.05499267578125
2026-06-09 15:15:00-04:00,290.4800109863281
2026-06-09 15:20:00-04:00,290.8999938964844
2026-06-09 15:25:00-04:00,291.1300048828125
2026-06-09 15:30:00-04:00,290.79998779296875
2026-06-09 15:35:00-04:00,290.20001220703125
2026-06-09 15:40:00-04:00,289.2099914550781
2026-06-09 15:45:00-04:00,289.0199890136719
2026-06-09 15:50:00-04:00,291.57501220703125
2026-06-09 15:55:00-04:00,290.3599853515625
2026-06-10 09:30:00-04:00,288.7099914550781
2026-06-10 09:35:00-04:00,289.1650085449219
2026-06-10 09:40:00-04:00,289.92498779296875
2026-06-10 09:45:00-04:00,289.1700134277344
2026-06-10 09:50:00-04:00,288.8500061035156
2026-06-10 09:55:00-04:00,289.489990234375
2026-06-10 10:00:00-04:00,290.2900085449219
2026-06-10 10:05:00-04:00,290.32000732421875
2026-06-10 10:10:00-04:00,290.739990234375
2026-06-10 10:15:00-04:00,290.5199890136719
2026-06-10 10:20:00-04:00,290.510009765625
2026-06-10 10:25:00-04:00,289.7349853515625
2026-06-10 10:30:00-04:00,290.04998779296875
2026-06-10 10:35:00-04:00,289.18499755859375
2026-06-10 10:40:00-04:00,288.7449951171875
2026-06-10 10:45:00-04:00,289.239990234375
2026-06-10 10:50:00-04:00,289.20001220703125
2026-06-10 10:55:00-04:00,289.6700134277344
2026-06-10 11:00:00-04:00,289.94000244140625
2026-06-10 11:05:00-04:00,290.0050048828125
2026-06-10 11:10:00-04:00,290.42999267578125
2026-06-10 11:15:00-04:00,290.2699890136719
2026-06-10 11:20:00-04:00,290.1050109863281
2026-06-10 11:25:00-04:00,289.989990234375
2026-06-10 11:30:00-04:00,290.2900085449219
2026-06-10 11:35:00-04:00,290.5799865722656
2026-06-10 11:40:00-04:00,291.385009765625
2026-06-10 11:45:00-04:00,290.6700134277344
2026-06-10 11:50:00-04:00,290.6499938964844
2026-06-10 11:55:00-04:00,291.2950134277344
2026-06-10 12:00:00-04:00,291.3599853515625
2026-06-10 12:05:00-04:00,290.8699951171875
2026-06-10 12:10:00-04:00,290.9150085449219
2026-06-10 12:15:00-04:00,291.25
2026-06-10 12:20:00-04:00,290.8999938964844
2026-06-10 12:25:00-04:00,291.7300109863281
2026-06-10 12:30:00-04:00,292.29998779296875
2026-06-10 12:35:00-04:00,292.6300048828125
2026-06-10 12:40:00-04:00,292.8599853515625
2026-06-10 12:45:00-04:00,292.625
2026-06-10 12:50:00-04:00,292.6099853515625
2026-06-10 12:55:00-04:00,292.29998779296875
2026-06-10 13:00:00-04:00,292.7784118652344
2026-06-10 13:05:00-04:00,292.260009765625
2026-06-10 13:10:00-04:00,292.1300048828125
2026-06-10 13:15:00-04:00,292.0299987792969
2026-06-10 13:20:00-04:00,292.6099853515625
2026-06-10 13:25:00-04:00,293.15008544921875
2026-06-10 13:30:00-04:00,292.9700012207031
2026-06-10 13:35:00-04:00,292.6499938964844
2026-06-10 13:40:00-04:00,292.70001220703125
2026-06-10 13:45:00-04:00,293.42999267578125
2026-06-10 13:50:00-04:00,293.2300109863281
2026-06-10 13:55:00-04:00,294.0199890136719
2026-06-10 14:00:00-04:00,294.5350036621094
2026-06-10 14:05:00-04:00,294.260009765625
2026-06-10 14:10:00-04:00,294.489990234375
2026-06-10 14:15:00-04:00,294.3299865722656
2026-06-10 14:20:00-04:00,294.260009765625
2026-06-10 14:25:00-04:00,294.30999755859375
2026-06-10 14:30:00-04:00,293.9200134277344
2026-06-10 14:35:00-04:00,293.6199951171875
2026-06-10 14:40:00-04:00,293.6099853515625
2026-06-10 14:45:00-04:00,293.4100036621094
2026-06-10 14:50:00-04:00,293.06500244140625
2026-06-10 14:55:00-04:00,292.8699951171875
2026-06-10 15:00:00-04:00,292.989990234375
2026-06-10 15:05:00-04:00,293.0450134277344
2026-06-10 15:10:00-04:00,292.8299865722656
2026-06-10 15:15:00-04:00,292.55999755859375
2026-06-10 15:20:00-04:00,291.95001220703125
2026-06-10 15:25:00-04:00,291.92999267578125
2026-06-10 15:30:00-04:00,292.2099914550781
2026-06-10 15:35:00-04:00,292.42999267578125
2026-06-10 15:40:00-04:00,292.1499938964844
2026-06-10 15:45:00-04:00,291.8800048828125
2026-06-10 15:50:00-04:00,292.3699951171875
2026-06-10 15:55:00-04:00,291.5
2026-06-11 09:30:00-04:00,291.32000732421875
2026-06-11 09:35:00-04:00,292.05999755859375
2026-06-11 09:40:00-04:00,292.04901123046875
2026-06-11 09:45:00-04:00,292.739990234375
2026-06-11 09:50:00-04:00,293.7799987792969
2026-06-11 09:55:00-04:00,291.5950012207031
2026-06-11 10:00:00-04:00,290.8800048828125
2026-06-11 10:05:00-04:00,290.6099853515625
2026-06-11 10:10:00-04:00,290.2200012207031
2026-06-11 10:15:00-04:00,290.1400146484375
2026-06-11 10:20:00-04:00,291.0799865722656
2026-06-11 10:25:00-04:00,290.5799865722656
2026-06-11 10:30:00-04:00,290.18499755859375
2026-06-11 10:35:00-04:00,290.6700134277344
2026-06-11 10:40:00-04:00,290.5400085449219
2026-06-11 10:45:00-04:00,290.75
2026-06-11 10:50:00-04:00,290.6000061035156
2026-06-11 10:55:00-04:00,289.8999938964844
2026-06-11 11:00:00-04:00,290.4049987792969
2026-06-11 11:05:00-04:00,290.82501220703125
2026-06-11 11:10:00-04:00,290.79998779296875
2026-06-11 11:15:00-04:00,290.8699951171875
2026-06-11 11:20:00-04:00,291.7200012207031
2026-06-11 11:25:00-04:00,291.19000244140625
2026-06-11 11:30:00-04:00,291.8949890136719
2026-06-11 11:35:00-04:00,292.55999755859375
2026-06-11 11:40:00-04:00,292.6700134277344
2026-06-11 11:45:00-04:00,292.9700012207031
2026-06-11 11:50:00-04:00,292.8699951171875
2026-06-11 11:55:00-04:00,293.3949890136719
2026-06-11 12:00:00-04:00,293.3900146484375
2026-06-11 12:05:00-04:00,293.6549987792969
2026-06-11 12:10:00-04:00,293.4901123046875
2026-06-11 12:15:00-04:00,293.57000732421875
2026-06-11 12:20:00-04:00,292.68499755859375
2026-06-11 12:25:00-04:00,292.9849853515625
2026-06-11 12:30:00-04:00,293.8999938964844
2026-06-11 12:35:00-04:00,293.8900146484375
2026-06-11 12:40:00-04:00,293.9400939941406
2026-06-11 12:45:00-04:00,293.95001220703125
2026-06-11 12:50:00-04:00,293.7300109863281
2026-06-11 12:55:00-04:00,293.75
2026-06-11 13:00:00-04:00,293.1199951171875
2026-06-11 13:05:00-04:00,293.6000061035156
2026-06-11 13:10:00-04:00,293.3699951171875
2026-06-11 13:15:00-04:00,293.17498779296875
2026-06-11 13:20:00-04:00,293.3299865722656
2026-06-11 13:25:00-04:00,295.9549865722656
2026-06-11 13:30:00-04:00,296.7850036621094
2026-06-11 13:35:00-04:00,296.1300048828125
2026-06-11 13:40:00-04:00,296.57049560546875
2026-06-11 13:45:00-04:00,295.9800109863281
2026-06-11 13:50:00-04:00,295.66009521484375
2026-06-11 13:55:00-04:00,295.7799987792969
2026-06-11 14:00:00-04:00,295.29998779296875
2026-06-11 14:05:00-04:00,295.5450134277344
2026-06-11 14:10:00-04:00,295.7799987792969
2026-06-11 14:15:00-04:00,296.3599853515625
2026-06-11 14:20:00-04:00,295.7449951171875
2026-06-11 14:25:00-04:00,295.5400085449219
2026-06-11 14:30:00-04:00,295.5249938964844
2026-06-11 14:35:00-04:00,295.260009765625
2026-06-11 14:40:00-04:00,295.4599914550781
2026-06-11 14:45:00-04:00,295.82501220703125
2026-06-11 14:50:00-04:00,295.7300109863281
2026-06-11 14:55:00-04:00,295.2099914550781
2026-06-11 15:00:00-04:00,295.3900146484375
2026-06-11 15:05:00-04:00,295.3299865722656
2026-06-11 15:10:00-04:00,295.3599853515625
2026-06-11 15:15:00-04:00,295.44500732421875
2026-06-11 15:20:00-04:00,295.2575988769531
2026-06-11 15:25:00-04:00,295.3999938964844
2026-06-11 15:30:00-04:00,295.8900146484375
2026-06-11 15:35:00-04:00,295.92999267578125
2026-06-11 15:40:00-04:00,296.019287109375
2026-06-11 15:45:00-04:00,295.5400085449219
2026-06-11 15:50:00-04:00,295.760009765625
2026-06-11 15:55:00-04:00,295.3599853515625
2026-06-12 09:30:00-04:00,295.3699951171875
2026-06-12 09:35:00-04:00,293.5899963378906
2026-06-12 09:40:00-04:00,292.3949890136719
2026-06-12 09:45:00-04:00,291.69000244140625
2026-06-12 09:50:00-04:00,291.4200134277344
2026-06-12 09:55:00-04:00,291.135009765625
2026-06-12 10:00:00-04:00,291.4599914550781
2026-06-12 10:05:00-04:00,291.45001220703125
2026-06-12 10:10:00-04:00,291.95001220703125
2026-06-12 10:15:00-04:00,292.8200988769531
2026-06-12 10:20:00-04:00,292.20001220703125
2026-06-12 10:25:00-04:00,291.9949951171875
2026-06-12 10:30:00-04:00,291.82000732421875
2026-06-12 10:35:00-04:00,291.42498779296875
2026-06-12 10:40:00-04:00,291.1099853515625
2026-06-12 10:45:00-04:00,290.260009765625
2026-06-12 10:50:00-04:00,291.260009765625
2026-06-12 10:55:00-04:00,291.739990234375
2026-06-12 11:00:00-04:00,292.1960144042969
2026-06-12 11:05:00-04:00,292.3949890136719
2026-06-12 11:10:00-04:00,292.7650146484375
2026-06-12 11:15:00-04:00,292.6499938964844
2026-06-12 11:20:00-04:00,292.7900085449219
2026-06-12 11:25:00-04:00,292.875
2026-06-12 11:30:00-04:00,292.4849853515625
2026-06-12 11:35:00-04:00,291.70001220703125
2026-06-12 11:40:00-04:00,291.8550109863281
2026-06-12 11:45:00-04:00,291.1600036621094
2026-06-12 11:50:00-04:00,291.9200134277344
2026-06-12 11:55:00-04:00,291.335205078125
2026-06-12 12:00:00-04:00,291.2200012207031
2026-06-12 12:05:00-04:00,291.139892578125
2026-06-12 12:10:00-04:00,291.94500732421875
2026-06-12 12:15:00-04:00,291.6199951171875
2026-06-12 12:20:00-04:00,291.739990234375
2026-06-12 12:25:00-04:00,291.5799865722656
2026-06-12 12:30:00-04:00,291.32000732421875
2026-06-12 12:35:00-04:00,291.0849914550781
2026-06-12 12:40:00-04:00,290.9800109863281
2026-06-12 12:45:00-04:00,291.3399963378906
2026-06-12 12:50:00-04:00,291.3599853515625
2026-06-12 12:55:00-04:00,291.2099914550781
2026-06-12 13:00:00-04:00,291.3599853515625
2026-06-12 13:05:00-04:00,291.38360595703125
2026-06-12 13:10:00-04:00,291.510009765625
2026-06-12 13:15:00-04:00,291.989990234375
2026-06-12 13:20:00-04:00,291.8999938964844
2026-06-12 13:25:00-04:00,291.4601135253906
2026-06-12 13:30:00-04:00,291.2749938964844
2026-06-12 13:35:00-04:00,291.20001220703125
2026-06-12 13:40:00-04:00,290.4100036621094
2026-06-12 13:45:00-04:00,290.54998779296875
2026-06-12 13:50:00-04:00,290.3299865722656
2026-06-12 13:55:00-04:00,289.8800048828125
2026-06-12 14:00:00-04:00,289.739990234375
2026-06-12 14:05:00-04:00,290.0799865722656
2026-06-12 14:10:00-04:00,290.2699890136719
2026-06-12 14:15:00-04:00,290.07501220703125
2026-06-12 14:20:00-04:00,290.2900085449219
2026-06-12 14:25:00-04:00,290.2250061035156
2026-06-12 14:30:00-04:00,290.4849853515625
2026-06-12 14:35:00-04:00,290.5899963378906
2026-06-12 14:40:00-04:00,290.64019775390625
2026-06-12 14:45:00-04:00,290.57000732421875
2026-06-12 14:50:00-04:00,290.6549987792969
2026-06-12 14:55:00-04:00,290.4800109863281
2026-06-12 15:00:00-04:00,290.8800048828125
2026-06-12 15:05:00-04:00,290.6600036621094
2026-06-12 15:10:00-04:00,290.6199951171875
2026-06-12 15:15:00-04:00,290.7850036621094
2026-06-12 15:20:00-04:00,290.7850036621094
2026-06-12 15:25:00-04:00,290.6400146484375
2026-06-12 15:30:00-04:00,290.5400085449219
2026-06-12 15:35:00-04:00,290.45001220703125
2026-06-12 15:40:00-04:00,290.55059814453125
2026-06-12 15:45:00-04:00,290.80999755859375
2026-06-12 15:50:00-04:00,291.3598937988281
2026-06-12 15:55:00-04:00,291.0799865722656
2026-06-15 09:30:00-04:00,293.7900085449219
2026-06-15 09:35:00-04:00,294.6300048828125
2026-06-15 09:40:00-04:00,295.05999755859375
2026-06-15 09:45:00-04:00,295.3800048828125
2026-06-15 09:50:00-04:00,295.1199951171875
2026-06-15 09:55:00-04:00,295.3583068847656
2026-06-15 10:00:00-04:00,295.55999755859375
2026-06-15 10:05:00-04:00,295.55999755859375
2026-06-15 10:10:00-04:00,295.8599853515625
2026-06-15 10:15:00-04:00,296.0899963378906
2026-06-15 10:20:00-04:00,295.510009765625
2026-06-15 10:25:00-04:00,295.67999267578125
2026-06-15 10:30:00-04:00,296.0950012207031
2026-06-15 10:35:00-04:00,295.4649963378906
2026-06-15 10:40:00-04:00,296.20001220703125
2026-06-15 10:45:00-04:00,296.5350036621094
2026-06-15 10:50:00-04:00,296.639892578125
2026-06-15 10:55:00-04:00,296.4830017089844
2026-06-15 11:00:00-04:00,296.7349853515625
2026-06-15 11:05:00-04:00,296.30999755859375
2026-06-15 11:10:00-04:00,296.30999755859375
2026-06-15 11:15:00-04:00,296.3699951171875
2026-06-15 11:20:00-04:00,296.5400085449219
2026-06-15 11:25:00-04:00,296.5299987792969
2026-06-15 11:30:00-04:00,296.47088623046875
2026-06-15 11:35:00-04:00,296.71490478515625
2026-06-15 11:40:00-04:00,297.0299987792969
2026-06-15 11:45:00-04:00,297.5350036621094
2026-06-15 11:50:00-04:00,297.30999755859375
2026-06-15 11:55:00-04:00,297.4800109863281
2026-06-15 12:00:00-04:00,297.4800109863281
2026-06-15 12:05:00-04:00,297.2699890136719
2026-06-15 12:10:00-04:00,297.07501220703125
2026-06-15 12:15:00-04:00,297.06500244140625
2026-06-15 12:20:00-04:00,297.239990234375
2026-06-15 12:25:00-04:00,297.239990234375
2026-06-15 12:30:00-04:00,297.2099914550781
2026-06-15 12:35:00-04:00,297.05999755859375
2026-06-15 12:40:00-04:00,296.9599914550781
2026-06-15 12:45:00-04:00,296.7099914550781
2026-06-15 12:50:00-04:00,296.69000244140625
2026-06-15 12:55:00-04:00,296.94500732421875
2026-06-15 13:00:00-04:00,296.5799865722656
2026-06-15 13:05:00-04:00,296.5950012207031
2026-06-15 13:10:00-04:00,296.70001220703125
2026-06-15 13:15:00-04:00,296.7950134277344
2026-06-15 13:20:00-04:00,296.8555908203125
2026-06-15 13:25:00-04:00,296.6600036621094
2026-06-15 13:30:00-04:00,296.5799865722656
2026-06-15 13:35:00-04:00,296.92999267578125
2026-06-15 13:40:00-04:00,296.5899963378906
2026-06-15 13:45:00-04:00,296.3900146484375
2026-06-15 13:50:00-04:00,295.9549865722656
2026-06-15 13:55:00-04:00,295.760009765625
2026-06-15 14:00:00-04:00,295.2301025390625
2026-06-15 14:05:00-04:00,295.75
2026-06-15 14:10:00-04:00,295.6400146484375
2026-06-15 14:15:00-04:00,295.1700134277344
2026-06-15 14:20:00-04:00,295.20001220703125
2026-06-15 14:25:00-04:00,295.07000732421875
2026-06-15 14:30:00-04:00,295.54998779296875
2026-06-15 14:35:00-04:00,295.8500061035156
2026-06-15 14:40:00-04:00,296.2099914550781
2026-06-15 14:45:00-04:00,296.2139892578125
2026-06-15 14:50:00-04:00,296.1700134277344
2026-06-15 14:55:00-04:00,296.3949890136719
2026-06-15 15:00:00-04:00,296.375
2026-06-15 15:05:00-04:00,296.29058837890625
2026-06-15 15:10:00-04:00,296.3949890136719
2026-06-15 15:15:00-04:00,296.0199890136719
2026-06-15 15:20:00-04:00,296.18011474609375
2026-06-15 15:25:00-04:00,296.5
2026-06-15 15:30:00-04:00,296.3800048828125
2026-06-15 15:35:00-04:00,296.1600036621094
2026-06-15 15:40:00-04:00,296.3200988769531
2026-06-15 15:45:00-04:00,296.3599853515625
2026-06-15 15:50:00-04:00,295.80999755859375
2026-06-15 15:55:00-04:00,296.4200134277344
2026-06-16 09:30:00-04:00,296.260009765625
2026-06-16 09:35:00-04:00,294.63189697265625
2026-06-16 09:40:00-04:00,295.3999938964844
2026-06-16 09:45:00-04:00,295.7699890136719
2026-06-16 09:50:00-04:00,297.4750061035156
2026-06-16 09:55:00-04:00,297.0799865722656
2026-06-16 10:00:00-04:00,297.4898986816406
2026-06-16 10:05:00-04:00,297.25
2026-06-16 10:10:00-04:00,297.4200134277344
2026-06-16 10:15:00-04:00,297.6549987792969
2026-06-16 10:20:00-04:00,297.5
2026-06-16 10:25:00-04:00,297.5350036621094
2026-06-16 10:30:00-04:00,297.1499938964844
2026-06-16 10:35:00-04:00,297.42999267578125
2026-06-16 10:40:00-04:00,297.3299865722656
2026-06-16 10:45:00-04:00,297.7699890136719
2026-06-16 10:50:00-04:00,297.8699951171875
2026-06-16 10:55:00-04:00,297.54998779296875
2026-06-16 11:00:00-04:00,297.7799987792969
2026-06-16 11:05:00-04:00,298.1199951171875
2026-06-16 11:10:00-04:00,298.1300048828125
2026-06-16 11:15:00-04:00,297.5
2026-06-16 11:20:00-04:00,298.07501220703125
2026-06-16 11:25:00-04:00,298.20001220703125
2026-06-16 11:30:00-04:00,297.7900085449219
2026-06-16 11:35:00-04:00,298.42498779296875
2026-06-16 11:40:00-04:00,298.0849914550781
2026-06-16 11:45:00-04:00,298.3949890136719
2026-06-16 11:50:00-04:00,298.239990234375
2026-06-16 11:55:00-04:00,298.1700134277344
2026-06-16 12:00:00-04:00,298.2799987792969
2026-06-16 12:05:00-04:00,298.510009765625
2026-06-16 12:10:00-04:00,299.0950012207031
2026-06-16 12:15:00-04:00,299.0264892578125
2026-06-16 12:20:00-04:00,299.04998779296875
2026-06-16 12:25:00-04:00,298.94000244140625
2026-06-16 12:30:00-04:00,298.9599914550781
2026-06-16 12:35:00-04:00,299.1199035644531
2026-06-16 12:40:00-04:00,299.0799865722656
2026-06-16 12:45:00-04:00,299.5899963378906
2026-06-16 12:50:00-04:00,299.3699951171875
2026-06-16 12:55:00-04:00,299.4700012207031
2026-06-16 13:00:00-04:00,299.2099914550781
2026-06-16 13:05:00-04:00,299.4800109863281
2026-06-16 13:10:00-04:00,299.6650085449219
2026-06-16 13:15:00-04:00,300.1600036621094
2026-06-16 13:20:00-04:00,300.1549987792969
2026-06-16 13:25:00-04:00,300.2749938964844
2026-06-16 13:30:00-04:00,300.17999267578125
2026-06-16 13:35:00-04:00,299.8999938964844
2026-06-16 13:40:00-04:00,299.8399963378906
2026-06-16 13:45:00-04:00,299.8999938964844
2026-06-16 13:50:00-04:00,299.6549987792969
2026-06-16 13:55:00-04:00,299.6000061035156
2026-06-16 14:00:00-04:00,299.5101013183594
2026-06-16 14:05:00-04:00,299.2799987792969
2026-06-16 14:10:00-04:00,298.9901123046875
2026-06-16 14:15:00-04:00,298.8599853515625
2026-06-16 14:20:00-04:00,298.67999267578125
2026-06-16 14:25:00-04:00,298.7250061035156
2026-06-16 14:30:00-04:00,298.7149963378906
2026-06-16 14:35:00-04:00,299.45001220703125
2026-06-16 14:40:00-04:00,299.53509521484375
2026-06-16 14:45:00-04:00,299.4100036621094
2026-06-16 14:50:00-04:00,299.30499267578125
2026-06-16 14:55:00-04:00,299.17559814453125
2026-06-16 15:00:00-04:00,298.8699035644531
2026-06-16 15:05:00-04:00,298.9725036621094
2026-06-16 15:10:00-04:00,298.9200134277344
2026-06-16 15:15:00-04:00,298.9200134277344
2026-06-16 15:20:00-04:00,298.47369384765625
2026-06-16 15:25:00-04:00,298.3399963378906
2026-06-16 15:30:00-04:00,298.3949890136719
2026-06-16 15:35:00-04:00,298.56500244140625
2026-06-16 15:40:00-04:00,298.57000732421875
2026-06-16 15:45:00-04:00,299.010009765625
2026-06-16 15:50:00-04:00,299.2799987792969
2026-06-16 15:55:00-04:00,299.25
2026-06-17 09:30:00-04:00,300.3399963378906
2026-06-17 09:35:00-04:00,300.75
2026-06-17 09:40:00-04:00,301.25
2026-06-17 09:45:00-04:00,299.8500061035156
2026-06-17 09:50:00-04:00,300.55499267578125
2026-06-17 09:55:00-04:00,300.29998779296875
2026-06-17 10:00:00-04:00,299.614990234375
2026-06-17 10:05:00-04:00,300.25
2026-06-17 10:10:00-04:00,300.45001220703125
2026-06-17 10:15:00-04:00,300.3599853515625
2026-06-17 10:20:00-04:00,300.6099853515625
2026-06-17 10:25:00-04:00,300.45001220703125
2026-06-17 10:30:00-04:00,299.793212890625
2026-06-17 10:35:00-04:00,298.9200134277344
2026-06-17 10:40:00-04:00,299.6000061035156
2026-06-17 10:45:00-04:00,299.3299865722656
2026-06-17 10:50:00-04:00,298.6300048828125
2026-06-17 10:55:00-04:00,298.5400085449219
